,年份,設立別,學程別,群科別,畢業生人數,升公立大學日間部人數,升公立大學進修學士班人數,升私立大學日間部人數,升私立大學進修學士班人數,升公立二專日間部人數,升公立二專夜間部人數,升私立二專日間部人數,升私立二專夜間部人數,升警察大學人數,升警察專科學校人數,升軍事院校人數,赴國外_大陸就讀人數,升其他學校人數,升學率,升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業人數,就礦業及土石採取業人數,就製造業人數,就電力及燃氣供應業人數,就用水供應及污染整治業人數,就營造業人數,就批發及零售業人數,就運輸及倉儲業人數,就住宿及餐飲業人數,就資訊及通訊傳播業人數,就金融及保險業人數,就不動產業人數,就專業_科學及技術服務業人數,就支援服務業人數,就公共行政及國防；強制性社會安全人數,就教育服務業人數,就醫療保健及社會工作服務業人數,就藝術_娛樂及休閒服務業人數,就其他服務業人數,就業率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練人數,正在軍中服役人數,需要工作而未找到人數,補習或準備升學人數,健康不良在家休養人數,準備出國人數,其他人數,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率
832,108,國立,進修部,動力機械群,112,2,2,12,21,0,0,0,0,0,0,2,0,0,34.82,1.79,1.79,10.71,18.75,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0,0,12,1,0,2,4,2,5,1,0,0,4,0,5,0,0,7,13,50.0,0.0,0.0,10.71,0.89,0.0,1.79,3.57,1.79,4.46,0.89,0.0,0.0,3.57,0.0,4.46,0.0,0.0,6.25,11.61,0,8,5,1,0,0,1,0.0,7.14,4.46,0.89,0.0,0.0,0.89
833,108,國立,進修部,電機與電子群,299,4,22,20,40,0,6,0,0,0,0,3,0,8,34.45,1.34,7.36,6.69,13.38,0.0,2.01,0.0,0.0,0.0,0.0,1.0,0.0,2.68,9,1,26,5,1,12,11,9,17,2,0,0,11,3,7,0,2,5,17,46.15,3.01,0.33,8.7,1.67,0.33,4.01,3.68,3.01,5.69,0.67,0.0,0.0,3.68,1.0,2.34,0.0,0.67,1.67,5.69,0,23,10,1,1,0,1,0.0,7.69,3.34,0.33,0.33,0.0,0.33
834,108,國立,進修部,化工群,13,0,0,3,2,1,1,0,0,0,0,0,0,0,53.85,0.0,0.0,23.08,15.38,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0,1,1,1,1,0,0,0.0,7.69,7.69,7.69,7.69,0.0,0.0
835,108,國立,進修部,土木與建築群,26,0,0,1,11,0,0,0,0,0,0,0,0,0,46.15,0.0,0.0,3.85,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,4,46.15,0.0,0.0,7.69,0.0,0.0,11.54,0.0,0.0,3.85,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,3.85,15.38,0,2,0,0,0,0,0,0.0,7.69,0.0,0.0,0.0,0.0,0.0
836,108,國立,進修部,商業與管理群,668,20,20,76,61,1,8,2,5,0,0,5,0,17,32.19,2.99,2.99,11.38,9.13,0.15,1.2,0.3,0.75,0.0,0.0,0.75,0.0,2.54,9,1,58,3,0,24,43,9,85,2,4,2,7,23,10,0,6,38,35,53.74,1.35,0.15,8.68,0.45,0.0,3.59,6.44,1.35,12.72,0.3,0.6,0.3,1.05,3.44,1.5,0.0,0.9,5.69,5.24,1,16,27,3,8,0,25,0.15,2.4,4.04,0.45,1.2,0.0,3.74
837,108,國立,進修部,設計群,150,4,8,30,7,0,0,0,3,0,0,0,0,1,35.33,2.67,5.33,20.0,4.67,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.67,1,0,27,0,0,7,4,1,12,2,0,2,2,10,0,0,0,1,15,56.0,0.67,0.0,18.0,0.0,0.0,4.67,2.67,0.67,8.0,1.33,0.0,1.33,1.33,6.67,0.0,0.0,0.0,0.67,10.0,0,3,8,1,0,0,1,0.0,2.0,5.33,0.67,0.0,0.0,0.67
838,108,國立,進修部,農業群,41,2,5,5,5,2,0,0,0,0,0,0,0,0,46.34,4.88,12.2,12.2,12.2,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,1,4,0,0,0,1,0,0,0,0,0,1,34.15,0.0,0.0,0.0,0.0,0.0,0.0,17.07,2.44,9.76,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,2.44,0,5,2,0,0,0,1,0.0,12.2,4.88,0.0,0.0,0.0,2.44
839,108,國立,進修部,食品群,97,5,4,15,10,0,0,0,0,0,0,0,0,0,35.05,5.15,4.12,15.46,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,0,1,2,3,20,1,0,0,4,4,0,0,4,5,5,55.67,3.09,0.0,2.06,0.0,0.0,1.03,2.06,3.09,20.62,1.03,0.0,0.0,4.12,4.12,0.0,0.0,4.12,5.15,5.15,1,1,4,0,1,0,2,1.03,1.03,4.12,0.0,1.03,0.0,2.06
840,108,國立,進修部,家政群,143,1,3,12,19,0,4,0,0,0,0,0,0,0,27.27,0.7,2.1,8.39,13.29,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,6,0,0,1,17,2,21,0,0,0,8,3,4,0,5,9,9,65.03,5.59,0.0,4.2,0.0,0.0,0.7,11.89,1.4,14.69,0.0,0.0,0.0,5.59,2.1,2.8,0.0,3.5,6.29,6.29,1,4,2,0,3,0,1,0.7,2.8,1.4,0.0,2.1,0.0,0.7
841,108,國立,進修部,餐旅群,133,2,6,8,17,0,2,0,2,0,0,2,0,0,29.32,1.5,4.51,6.02,12.78,0.0,1.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,6,0,13,1,0,6,10,6,31,1,0,0,2,3,2,0,1,2,2,64.66,4.51,0.0,9.77,0.75,0.0,4.51,7.52,4.51,23.31,0.75,0.0,0.0,1.5,2.26,1.5,0.0,0.75,1.5,1.5,0,1,4,0,1,0,2,0.0,0.75,3.01,0.0,0.75,0.0,1.5
842,108,縣市立,普通科,普通科,46052,18221,127,24650,243,2,0,1,1,43,85,453,264,2,95.74,39.57,0.28,53.53,0.53,0.0,0.0,0.0,0.0,0.09,0.18,0.98,0.57,0.0,9,10,17,4,2,8,27,8,59,3,4,0,8,21,136,4,1,29,32,0.83,0.02,0.02,0.04,0.01,0.0,0.02,0.06,0.02,0.13,0.01,0.01,0.0,0.02,0.05,0.3,0.01,0.0,0.06,0.07,26,145,11,1249,13,25,33,0.06,0.31,0.02,2.71,0.03,0.05,0.07
843,108,縣市立,專業群科,機械群,2295,882,98,889,134,5,4,0,0,0,1,17,1,0,88.5,38.43,4.27,38.74,5.84,0.22,0.17,0.0,0.0,0.0,0.04,0.74,0.04,0.0,2,0,131,3,1,9,6,2,11,6,0,0,11,7,9,1,1,8,10,9.5,0.09,0.0,5.71,0.13,0.04,0.39,0.26,0.09,0.48,0.26,0.0,0.0,0.48,0.31,0.39,0.04,0.04,0.35,0.44,2,13,17,6,0,1,1,0.09,0.57,0.74,0.26,0.0,0.04,0.04
844,108,縣市立,專業群科,動力機械群,762,306,26,301,14,7,0,0,0,0,0,5,0,0,86.48,40.16,3.41,39.5,1.84,0.92,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0,0,18,0,0,1,0,15,5,0,0,0,35,2,3,0,0,0,3,10.76,0.0,0.0,2.36,0.0,0.0,0.13,0.0,1.97,0.66,0.0,0.0,0.0,4.59,0.26,0.39,0.0,0.0,0.0,0.39,0,6,3,8,0,0,1,0.0,0.79,0.39,1.05,0.0,0.0,0.13
845,108,縣市立,專業群科,電機與電子群,3542,1943,89,1194,41,4,0,0,0,1,2,21,0,0,93.03,54.86,2.51,33.71,1.16,0.11,0.0,0.0,0.0,0.03,0.06,0.59,0.0,0.0,1,0,93,7,0,3,8,2,17,2,2,0,9,5,6,0,0,0,12,4.71,0.03,0.0,2.63,0.2,0.0,0.08,0.23,0.06,0.48,0.06,0.06,0.0,0.25,0.14,0.17,0.0,0.0,0.0,0.34,0,23,14,28,0,1,9,0.0,0.65,0.4,0.79,0.0,0.03,0.25
846,108,縣市立,專業群科,化工群,502,324,1,142,17,0,0,0,0,0,0,5,0,0,97.41,64.54,0.2,28.29,3.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1.59,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,1,1,1,0,0,1,0.0,0.2,0.2,0.2,0.0,0.0,0.2
847,108,縣市立,專業群科,土木與建築群,646,350,20,225,1,7,0,0,0,0,0,7,0,1,94.58,54.18,3.1,34.83,0.15,1.08,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.15,0,0,1,0,0,10,2,0,3,0,0,0,0,0,4,0,0,0,0,3.1,0.0,0.0,0.15,0.0,0.0,1.55,0.31,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,2,4,4,5,0,0,0,0.31,0.62,0.62,0.77,0.0,0.0,0.0
848,108,縣市立,專業群科,商業與管理群,3594,1878,137,1414,18,3,1,1,0,1,0,13,2,2,96.55,52.25,3.81,39.34,0.5,0.08,0.03,0.03,0.0,0.03,0.0,0.36,0.06,0.06,1,0,5,0,0,2,5,0,25,1,2,0,4,2,12,0,0,2,2,1.75,0.03,0.0,0.14,0.0,0.0,0.06,0.14,0.0,0.7,0.03,0.06,0.0,0.11,0.06,0.33,0.0,0.0,0.06,0.06,1,6,11,34,1,4,3,0.03,0.17,0.31,0.95,0.03,0.11,0.08
849,108,縣市立,專業群科,外語群,615,249,1,333,6,0,0,0,0,0,0,4,1,0,96.59,40.49,0.16,54.15,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.16,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.16,0.0,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0,1,3,6,0,1,2,0.0,0.16,0.49,0.98,0.0,0.16,0.33
850,108,縣市立,專業群科,設計群,1230,353,20,783,11,5,0,0,0,0,1,5,1,0,95.85,28.7,1.63,63.66,0.89,0.41,0.0,0.0,0.0,0.0,0.08,0.41,0.08,0.0,0,0,1,0,0,0,2,0,2,10,0,0,0,3,3,0,0,4,0,2.03,0.0,0.0,0.08,0.0,0.0,0.0,0.16,0.0,0.16,0.81,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.33,0.0,1,5,2,12,0,3,0,0.08,0.41,0.16,0.98,0.0,0.24,0.0
851,108,縣市立,專業群科,農業群,286,181,4,67,6,0,0,0,0,0,0,6,0,0,92.31,63.29,1.4,23.43,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,3,0,1,0,0,0,1,0,2,0,0,0,0,1,5,0,0,2,4,6.64,1.05,0.0,0.35,0.0,0.0,0.0,0.35,0.0,0.7,0.0,0.0,0.0,0.0,0.35,1.75,0.0,0.0,0.7,1.4,0,0,0,2,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
852,108,縣市立,專業群科,食品群,126,77,1,39,2,0,0,0,0,0,0,1,0,0,95.24,61.11,0.79,30.95,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.79,0.0,0.0,0.0
853,108,縣市立,專業群科,家政群,493,128,4,340,5,0,0,0,4,0,0,1,1,0,97.97,25.96,0.81,68.97,1.01,0.0,0.0,0.0,0.81,0.0,0.0,0.2,0.2,0.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,1,4,0,1,0,0.0,0.0,0.2,0.81,0.0,0.2,0.0
854,108,縣市立,專業群科,餐旅群,245,100,9,105,1,0,4,0,3,0,0,0,0,0,90.61,40.82,3.67,42.86,0.41,0.0,1.63,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,1,0,0,0,2,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.41,0.0,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.82,0,1,1,2,0,0,1,0.0,0.41,0.41,0.82,0.0,0.0,0.41
855,108,縣市立,專業群科,藝術群,111,15,1,88,1,0,0,0,0,0,0,0,0,0,94.59,13.51,0.9,79.28,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,0,0,0,0.0,0.0,4.5,0.9,0.0,0.0,0.0
856,108,縣市立,專業群科,服務群,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,108,縣市立,專業群科,其他(綜合),516,1,0,54,9,1,2,0,1,0,0,0,0,0,13.18,0.19,0.0,10.47,1.74,0.19,0.39,0.0,0.19,0.0,0.0,0.0,0.0,0.0,4,0,33,0,1,5,29,2,76,3,0,0,15,50,0,0,8,13,43,54.65,0.78,0.0,6.4,0.0,0.19,0.97,5.62,0.39,14.73,0.58,0.0,0.0,2.91,9.69,0.0,0.0,1.55,2.52,8.33,36,1,67,12,8,0,40,6.98,0.19,12.98,2.33,1.55,0.0,7.75
858,108,縣市立,綜合高中,學術學程,1935,339,9,1435,19,0,0,0,0,0,6,14,1,0,94.21,17.52,0.47,74.16,0.98,0.0,0.0,0.0,0.0,0.0,0.31,0.72,0.05,0.0,0,0,4,0,1,0,1,2,7,0,0,0,0,0,14,0,0,2,8,2.02,0.0,0.0,0.21,0.0,0.05,0.0,0.05,0.1,0.36,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.1,0.41,0,5,1,62,0,1,1,0.0,0.26,0.05,3.2,0.0,0.05,0.05
859,108,縣市立,綜合高中,機械群,20,11,1,8,0,0,0,0,0,0,0,0,0,0,100.0,55.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,108,縣市立,綜合高中,電機與電子群,149,72,14,59,0,0,0,0,0,0,0,0,0,0,97.32,48.32,9.4,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,1.34,0.0,0.0,0.0
861,108,縣市立,綜合高中,化工群,13,11,0,1,0,0,0,0,0,0,0,0,0,0,92.31,84.62,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.69,0.0,0.0,0.0
862,108,縣市立,綜合高中,土木與建築群,46,32,0,14,0,0,0,0,0,0,0,0,0,0,100.0,69.57,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,108,縣市立,綜合高中,商業與管理群,175,42,5,113,1,0,0,0,0,0,0,2,0,0,93.14,24.0,2.86,64.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,4.0,0.0,0.0,1.14,0.0,0.0,0.0,0.57,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0,2,1,0,1,0,1,0.0,1.14,0.57,0.0,0.57,0.0,0.57
864,108,縣市立,綜合高中,外語群,27,6,0,19,0,0,0,0,0,0,0,1,0,0,96.3,22.22,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,108,縣市立,綜合高中,設計群,140,21,1,110,3,0,0,0,0,0,0,0,0,0,96.43,15.0,0.71,78.57,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1.43,0.71,0.0,0.71,0.0,0.0,0.0
866,108,縣市立,綜合高中,農業群,13,9,0,4,0,0,0,0,0,0,0,0,0,0,100.0,69.23,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,108,縣市立,綜合高中,餐旅群,103,14,2,49,5,0,0,0,0,0,0,0,0,0,67.96,13.59,1.94,47.57,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,8,0,0,4,0,21.36,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,7.77,0.0,0.0,0.0,0.0,0.0,7.77,0.0,0.0,3.88,0.0,0,6,2,1,0,0,1,0.0,5.83,1.94,0.97,0.0,0.0,0.97
868,108,縣市立,綜合高中,藝術群,10,0,0,10,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,108,縣市立,綜合高中,其他(綜合),9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,100.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,108,縣市立,實用技能學程,機械群,62,4,12,6,15,0,0,0,0,0,0,0,0,0,59.68,6.45,19.35,9.68,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,30.65,0.0,0.0,17.74,0.0,0.0,0.0,3.23,0.0,1.61,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,1,0,0,0,0.0,6.45,1.61,1.61,0.0,0.0,0.0
871,108,縣市立,實用技能學程,動力機械群,32,2,0,5,14,0,0,0,0,0,0,0,0,0,65.63,6.25,0.0,15.63,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,34.38,0.0,0.0,18.75,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,108,縣市立,實用技能學程,電機與電子群,124,8,27,4,19,0,0,0,4,0,0,0,0,0,50.0,6.45,21.77,3.23,15.32,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,3,1,2,5,0,0,0,24,1,3,0,0,1,1,36.29,0.0,0.0,3.23,0.0,0.0,2.42,0.81,1.61,4.03,0.0,0.0,0.0,19.35,0.81,2.42,0.0,0.0,0.81,0.81,0,5,6,5,0,0,1,0.0,4.03,4.84,4.03,0.0,0.0,0.81
873,108,縣市立,實用技能學程,土木與建築群,17,0,0,4,3,0,0,0,0,0,0,0,0,0,41.18,0.0,0.0,23.53,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,47.06,0.0,0.0,0.0,11.76,0.0,11.76,11.76,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0.0,0.0,5.88,5.88,0.0,0.0,0.0
874,108,縣市立,實用技能學程,商業與管理群,31,0,4,2,13,0,0,0,0,0,0,0,0,0,61.29,0.0,12.9,6.45,41.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,25.81
875,108,縣市立,實用技能學程,設計群,22,0,3,2,4,0,0,0,2,0,0,0,0,0,50.0,0.0,13.64,9.09,18.18,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,36.36,0.0,0.0,9.09,0.0,0.0,4.55,0.0,0.0,13.64,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0.0,0.0,9.09,0.0,4.55,0.0,0.0
876,108,縣市立,實用技能學程,食品群,20,1,2,3,5,0,1,0,0,0,0,0,0,0,60.0,5.0,10.0,15.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,5.0,0.0,0.0,0.0,0.0,0.0,10.0
877,108,縣市立,實用技能學程,餐旅群,63,3,3,12,32,0,0,0,0,0,0,0,0,0,79.37,4.76,4.76,19.05,50.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,15.87,0.0,0.0,1.59,0.0,0.0,0.0,1.59,1.59,7.94,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2,0,0,0,0,0,1,3.17,0.0,0.0,0.0,0.0,0.0,1.59
878,108,縣市立,進修部,普通科,257,0,2,6,29,0,0,0,0,0,1,0,0,0,14.79,0.0,0.78,2.33,11.28,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0,0,24,2,0,11,7,3,10,1,4,0,0,6,3,3,6,8,53,54.86,0.0,0.0,9.34,0.78,0.0,4.28,2.72,1.17,3.89,0.39,1.56,0.0,0.0,2.33,1.17,1.17,2.33,3.11,20.62,0,4,3,0,5,0,46,0.0,1.56,1.17,0.0,1.95,0.0,17.9
879,108,縣市立,進修部,機械群,233,9,4,42,38,0,2,0,3,0,1,1,0,0,42.92,3.86,1.72,18.03,16.31,0.0,0.86,0.0,1.29,0.0,0.43,0.43,0.0,0.0,1,0,39,2,0,2,2,9,13,1,2,0,19,4,7,0,1,5,5,48.07,0.43,0.0,16.74,0.86,0.0,0.86,0.86,3.86,5.58,0.43,0.86,0.0,8.15,1.72,3.0,0.0,0.43,2.15,2.15,2,16,0,2,0,0,1,0.86,6.87,0.0,0.86,0.0,0.0,0.43
880,108,縣市立,進修部,動力機械群,180,5,12,31,38,0,0,0,1,0,0,0,0,0,48.33,2.78,6.67,17.22,21.11,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0,0,29,1,0,2,6,4,3,2,1,0,19,1,1,0,1,6,1,42.78,0.0,0.0,16.11,0.56,0.0,1.11,3.33,2.22,1.67,1.11,0.56,0.0,10.56,0.56,0.56,0.0,0.56,3.33,0.56,1,7,4,4,0,0,0,0.56,3.89,2.22,2.22,0.0,0.0,0.0
